Order_Date,Region,Product_Category,Sales,Cost,Profit,Customer_Segment,Salesperson,Payment_Method,Profit_margin,sales_category,Month,Profit_status,Year
21-02-2025,West,Electronics,5433.08,3306.82,2126.26,Enterprise,S. Patel,Debit Card,39.14%,Medium,Feb,low,2025
07-12-2023,West,Electronics,11843.96,8626.34,3217.62,Consumer,R. Sharma,Bank Transfer,27.17%,High,Dec,Excellent,2023
01-01-2024,South,Office Supplies,6006.71,4540.32,1466.39,Corporate,P. Singh,Bank Transfer,24.41%,Medium,Jan,low,2024
20-07-2025,West,Office Supplies,3419.04,3244.98,174.06,Enterprise,M. Rao,UPI,5.09%,Low,Jul,good,2025
19-04-2024,West,Electronics,13885.18,8464.48,5420.7,Small Business,M. Rao,UPI,39.04%,High,Apr,Excellent,2024
21-10-2025,South,Software,12438.1,7727.31,4710.79,Small Business,N. Iyer,Bank Transfer,37.87%,High,Oct,Excellent,2025
24-12-2023,East,Electronics,8298.04,6171.59,2126.45,Consumer,S. Patel,Cash,25.63%,Medium,Dec,low,2023
23-07-2023,West,Furniture,1621.48,1475.6,145.88,Enterprise,P. Singh,Debit Card,9.00%,Low,Jul,good,2023
09-09-2025,East,Software,11378.33,7880.01,3498.32,Enterprise,V. Gupta,Credit Card,30.75%,High,Sep,Excellent,2025
29-12-2023,West,Software,1869.41,1704.43,164.98,Corporate,K. Das,Bank Transfer,8.83%,Low,Dec,good,2023
16-11-2023,West,Furniture,5170.11,2923.84,2246.27,Enterprise,P. Singh,Bank Transfer,43.45%,Medium,Nov,low,2023
22-01-2026,West,Furniture,559.76,440.71,119.05,Corporate,N. Iyer,Cash,21.27%,Low,Jan,good,2026
09-09-2023,North,Office Supplies,13408.94,8891.52,4517.42,Enterprise,V. Gupta,Debit Card,33.69%,High,Sep,Excellent,2023
25-10-2023,West,Office Supplies,2021.05,1982.29,38.76,Small Business,R. Sharma,Credit Card,1.92%,Low,Oct,good,2023
22-04-2024,East,Software,1093.06,716.41,376.65,Enterprise,S. Patel,Bank Transfer,34.46%,Low,Apr,good,2024
17-07-2024,West,Office Supplies,7953.65,7491.89,461.76,Small Business,R. Sharma,Debit Card,5.81%,Medium,Jul,good,2024
21-06-2025,Central,Furniture,11175.55,8483.28,2692.27,Enterprise,N. Iyer,Cash,24.09%,High,Jun,low,2025
10-09-2025,Central,Furniture,10204.09,7424.84,2779.25,Consumer,R. Sharma,Bank Transfer,27.24%,High,Sep,low,2025
15-04-2025,South,Software,796.22,226.26,569.96,Small Business,P. Singh,UPI,71.58%,Low,Apr,low,2025
26-12-2024,West,Furniture,4746.44,4734.16,12.28,Enterprise,P. Singh,Credit Card,0.26%,Low,Dec,good,2024
26-09-2024,Central,Furniture,7589.15,6736.8,852.35,Enterprise,S. Patel,Bank Transfer,11.23%,Medium,Sep,low,2024
08-09-2024,Central,Electronics,14062.32,8576.15,5486.17,Small Business,N. Iyer,Credit Card,39.01%,High,Sep,Excellent,2024
16-03-2025,North,Software,10765.45,8080.23,2685.22,Enterprise,K. Das,UPI,24.94%,High,Mar,low,2025
26-06-2025,Central,Office Supplies,4558.74,3234.68,1324.06,Consumer,R. Sharma,UPI,29.04%,Low,Jun,low,2025
30-11-2025,South,Accessories,4831.67,3420.78,1410.89,Enterprise,K. Das,Bank Transfer,29.20%,Low,Nov,low,2025
18-12-2025,North,Electronics,8514.1,5743.55,2770.55,Consumer,P. Singh,Credit Card,32.54%,Medium,Dec,low,2025
26-10-2025,Central,Accessories,1857.87,1022.71,835.16,Consumer,V. Gupta,Cash,44.95%,Low,Oct,low,2025
11-09-2023,South,Furniture,9556.39,6042.62,3513.77,Enterprise,K. Das,Credit Card,36.77%,Medium,Sep,Excellent,2023
10-08-2024,East,Software,12600.51,7721.45,4879.06,Enterprise,K. Das,Credit Card,38.72%,High,Aug,Excellent,2024
12-08-2025,East,Office Supplies,9465.82,7061.54,2404.28,Small Business,K. Das,Debit Card,25.40%,Medium,Aug,low,2025
15-07-2023,North,Electronics,10336.6,8111.67,2224.93,Corporate,N. Iyer,Cash,21.52%,High,Jul,low,2023
17-04-2025,West,Furniture,5335.73,3082.3,2253.43,Enterprise,S. Patel,Cash,42.23%,Medium,Apr,low,2025
19-09-2025,Central,Software,11468.29,7474.09,3994.2,Corporate,K. Das,Debit Card,34.83%,High,Sep,Excellent,2025
09-10-2025,West,Furniture,10934.36,8147.13,2787.23,Consumer,R. Sharma,Cash,25.49%,High,Oct,low,2025
05-03-2024,East,Accessories,8803.54,5719.83,3083.71,Corporate,N. Iyer,Debit Card,35.03%,Medium,Mar,Excellent,2024
13-01-2024,Central,Furniture,1392.87,930.06,462.81,Consumer,P. Singh,Cash,33.23%,Low,Jan,good,2024
28-08-2025,West,Office Supplies,835.36,325.08,510.28,Corporate,S. Patel,Debit Card,61.09%,Low,Aug,low,2025
06-03-2025,West,Office Supplies,3165.65,1825.08,1340.57,Consumer,M. Rao,Credit Card,42.35%,Low,Mar,low,2025
26-04-2024,Central,Electronics,8180.62,5684.2,2496.42,Consumer,V. Gupta,Cash,30.52%,Medium,Apr,low,2024
14-03-2024,South,Electronics,1372.67,1052.98,319.69,Consumer,V. Gupta,Bank Transfer,23.29%,Low,Mar,good,2024
04-09-2024,North,Software,4877.83,3578.12,1299.71,Consumer,V. Gupta,Credit Card,26.65%,Low,Sep,low,2024
09-09-2024,East,Software,7804.76,6217.29,1587.47,Corporate,R. Sharma,Bank Transfer,20.34%,Medium,Sep,low,2024
27-07-2023,Central,Electronics,11694.97,8142.38,3552.59,Consumer,N. Iyer,Bank Transfer,30.38%,High,Jul,Excellent,2023
24-03-2026,North,Furniture,12478.42,8954.75,3523.67,Small Business,P. Singh,Debit Card,28.24%,High,Mar,Excellent,2026
05-09-2023,South,Furniture,6642.57,4869.99,1772.58,Small Business,P. Singh,Debit Card,26.69%,Medium,Sep,low,2023
05-09-2023,South,Office Supplies,3522.54,3015.1,507.44,Small Business,V. Gupta,Debit Card,14.41%,Low,Sep,low,2023
11-01-2024,East,Software,4537.46,3202.13,1335.33,Enterprise,K. Das,Cash,29.43%,Low,Jan,low,2024
03-10-2025,South,Office Supplies,9680.75,8308.9,1371.85,Enterprise,P. Singh,Cash,14.17%,Medium,Oct,low,2025
05-04-2025,West,Software,1871.65,1574.31,297.34,Enterprise,K. Das,Cash,15.89%,Low,Apr,good,2025
13-01-2025,Central,Software,10424.21,7361.44,3062.77,Enterprise,S. Patel,Cash,29.38%,High,Jan,Excellent,2025
28-06-2025,North,Software,5046.03,3428.25,1617.78,Corporate,A. Kumar,Cash,32.06%,Medium,Jun,low,2025
06-12-2024,Central,Office Supplies,6407.2,5323.14,1084.06,Enterprise,A. Kumar,Credit Card,16.92%,Medium,Dec,low,2024
09-07-2024,South,Office Supplies,9395.99,7300.46,2095.53,Corporate,P. Singh,Debit Card,22.30%,Medium,Jul,low,2024
06-08-2025,North,Electronics,5395.35,3410.48,1984.87,Small Business,A. Kumar,Bank Transfer,36.79%,Medium,Aug,low,2025
16-09-2024,South,Accessories,6663.44,4241.85,2421.59,Consumer,K. Das,Bank Transfer,36.34%,Medium,Sep,low,2024
13-09-2024,East,Accessories,5140.06,4792.64,347.42,Consumer,K. Das,UPI,6.76%,Medium,Sep,good,2024
17-04-2025,North,Software,8310.85,7339.21,971.64,Enterprise,A. Kumar,Bank Transfer,11.69%,Medium,Apr,low,2025
15-11-2025,Central,Office Supplies,1703.32,1161.41,541.91,Enterprise,S. Patel,Cash,31.81%,Low,Nov,low,2025
19-08-2023,Central,Electronics,3977.01,2636.83,1340.18,Enterprise,M. Rao,Debit Card,33.70%,Low,Aug,low,2023
08-10-2025,Central,Electronics,833.54,429.37,404.17,Small Business,A. Kumar,Credit Card,48.49%,Low,Oct,good,2025
23-02-2026,East,Office Supplies,1803.61,946.57,857.04,Small Business,N. Iyer,UPI,47.52%,Low,Feb,low,2026
17-12-2023,Central,Electronics,6158.37,5052.41,1105.96,Enterprise,M. Rao,UPI,17.96%,Medium,Dec,low,2023
12-04-2026,North,Office Supplies,12577.83,7653.18,4924.65,Consumer,A. Kumar,Debit Card,39.15%,High,Apr,Excellent,2026
12-10-2023,East,Software,8135.78,7446.56,689.22,Corporate,R. Sharma,Credit Card,8.47%,Medium,Oct,low,2023
01-08-2024,Central,Electronics,10140.32,6544.56,3595.76,Consumer,M. Rao,Credit Card,35.46%,High,Aug,Excellent,2024
18-02-2024,East,Office Supplies,775.63,527.23,248.4,Enterprise,M. Rao,Debit Card,32.03%,Low,Feb,good,2024
14-04-2024,East,Furniture,5733.44,5292.73,440.71,Enterprise,V. Gupta,Credit Card,7.69%,Medium,Apr,good,2024
09-06-2026,West,Office Supplies,6747.24,4795.54,1951.7,Small Business,V. Gupta,Debit Card,28.93%,Medium,Jun,low,2026
11-01-2024,North,Office Supplies,3031.14,2447.93,583.21,Corporate,S. Patel,Credit Card,19.24%,Low,Jan,low,2024
07-12-2023,North,Furniture,9095.2,8748.71,346.49,Enterprise,K. Das,Debit Card,3.81%,Medium,Dec,good,2023
31-03-2026,Central,Accessories,1263.69,1030.36,233.33,Small Business,M. Rao,UPI,18.46%,Low,Mar,good,2026
17-05-2024,South,Furniture,8183.01,7645.48,537.53,Small Business,K. Das,UPI,6.57%,Medium,May,low,2024
23-05-2026,North,Office Supplies,2564.87,1906.88,657.99,Enterprise,R. Sharma,Bank Transfer,25.65%,Low,May,low,2026
01-02-2024,North,Furniture,2590.7,1410.88,1179.82,Consumer,V. Gupta,Debit Card,45.54%,Low,Feb,low,2024
03-01-2025,West,Office Supplies,826.11,354.42,471.69,Small Business,P. Singh,Cash,57.10%,Low,Jan,good,2025
26-12-2023,West,Accessories,3774.52,3254.4,520.12,Enterprise,N. Iyer,Credit Card,13.78%,Low,Dec,low,2023
26-12-2025,West,Software,2723.19,2526.04,197.15,Corporate,M. Rao,Debit Card,7.24%,Low,Dec,good,2025
08-10-2025,Central,Software,2086.93,1672.14,414.79,Enterprise,P. Singh,Credit Card,19.88%,Low,Oct,good,2025
27-11-2024,North,Electronics,9882.26,8634.85,1247.41,Small Business,S. Patel,Credit Card,12.62%,Medium,Nov,low,2024
30-06-2026,Central,Software,1248.18,999.18,249,Enterprise,K. Das,Credit Card,19.95%,Low,Jun,good,2026
29-09-2024,East,Software,10571.47,6631.93,3939.54,Corporate,R. Sharma,Debit Card,37.27%,High,Sep,Excellent,2024
17-06-2025,East,Electronics,8564.31,5768.4,2795.91,Consumer,R. Sharma,Cash,32.65%,Medium,Jun,low,2025
09-03-2026,South,Furniture,10520.2,6677.91,3842.29,Small Business,P. Singh,Debit Card,36.52%,High,Mar,Excellent,2026
24-07-2024,North,Software,4118.52,3056.18,1062.34,Enterprise,N. Iyer,Credit Card,25.79%,Low,Jul,low,2024
04-07-2024,South,Electronics,13850.71,8771.9,5078.81,Small Business,V. Gupta,Cash,36.67%,High,Jul,Excellent,2024
09-07-2023,North,Electronics,5229.95,4445.94,784.01,Consumer,M. Rao,Debit Card,14.99%,Medium,Jul,low,2023
16-06-2026,North,Electronics,7029.31,4578,2451.31,Small Business,N. Iyer,UPI,34.87%,Medium,Jun,low,2026
06-04-2026,East,Software,11077.99,6639.85,4438.14,Small Business,N. Iyer,UPI,40.06%,High,Apr,Excellent,2026
03-08-2023,East,Accessories,8966.67,7466.97,1499.7,Enterprise,P. Singh,Bank Transfer,16.73%,Medium,Aug,low,2023
04-06-2026,West,Furniture,6673.33,6581.12,92.21,Corporate,N. Iyer,UPI,1.38%,Medium,Jun,good,2026
08-09-2023,West,Office Supplies,3656.8,2274.87,1381.93,Corporate,P. Singh,Debit Card,37.79%,Low,Sep,low,2023
18-08-2025,Central,Software,9618.39,5784.73,3833.66,Corporate,M. Rao,Bank Transfer,39.86%,Medium,Aug,Excellent,2025
15-05-2025,East,Office Supplies,4685.16,3580.13,1105.03,Corporate,A. Kumar,Cash,23.59%,Low,May,low,2025
06-06-2026,North,Software,9939.79,6346.34,3593.45,Enterprise,N. Iyer,Bank Transfer,36.15%,Medium,Jun,Excellent,2026
17-02-2024,South,Software,11590.61,8728.28,2862.33,Corporate,M. Rao,Cash,24.70%,High,Feb,low,2024
04-06-2024,East,Electronics,3431.28,2802.45,628.83,Enterprise,A. Kumar,Debit Card,18.33%,Low,Jun,low,2024
05-02-2025,West,Office Supplies,8059.92,7446.69,613.23,Consumer,K. Das,Bank Transfer,7.61%,Medium,Feb,low,2025
08-07-2023,East,Accessories,657.95,544.13,113.82,Corporate,P. Singh,Bank Transfer,17.30%,Low,Jul,good,2023
24-04-2024,Central,Electronics,10120.04,8963.64,1156.4,Small Business,S. Patel,Credit Card,11.43%,High,Apr,low,2024
02-03-2026,West,Software,9781.54,8403.12,1378.42,Enterprise,P. Singh,Bank Transfer,14.09%,Medium,Mar,low,2026
16-03-2025,West,Office Supplies,6063.22,5413.65,649.57,Corporate,S. Patel,Bank Transfer,10.71%,Medium,Mar,low,2025
09-04-2024,East,Electronics,4360.47,3805.18,555.29,Small Business,V. Gupta,Cash,12.73%,Low,Apr,low,2024
16-07-2024,West,Electronics,5695.17,3446.1,2249.07,Corporate,V. Gupta,Bank Transfer,39.49%,Medium,Jul,low,2024
03-05-2026,West,Office Supplies,12376.96,8420.43,3956.53,Enterprise,V. Gupta,UPI,31.97%,High,May,Excellent,2026
24-10-2025,North,Software,6964.33,4205.43,2758.9,Consumer,R. Sharma,Cash,39.61%,Medium,Oct,low,2025
17-03-2025,East,Furniture,9863.72,7101.03,2762.69,Small Business,A. Kumar,UPI,28.01%,Medium,Mar,low,2025
20-03-2024,Central,Software,3702.32,3686.18,16.14,Consumer,P. Singh,Credit Card,0.44%,Low,Mar,good,2024
10-01-2025,East,Accessories,10730.02,7486.06,3243.96,Consumer,M. Rao,Cash,30.23%,High,Jan,Excellent,2025
19-03-2026,North,Accessories,9917.69,6246.28,3671.41,Consumer,S. Patel,Cash,37.02%,Medium,Mar,Excellent,2026
27-04-2024,South,Furniture,8547.05,5102.24,3444.81,Corporate,M. Rao,Bank Transfer,40.30%,Medium,Apr,Excellent,2024
20-07-2023,South,Electronics,10302.24,7269.99,3032.25,Consumer,A. Kumar,Debit Card,29.43%,High,Jul,Excellent,2023
10-03-2024,North,Software,5551.06,4726.42,824.64,Consumer,V. Gupta,UPI,14.86%,Medium,Mar,low,2024
28-10-2023,West,Furniture,9992.9,8341.8,1651.1,Corporate,M. Rao,Cash,16.52%,Medium,Oct,low,2023
22-12-2025,West,Furniture,10925.48,7747.89,3177.59,Consumer,R. Sharma,Debit Card,29.08%,High,Dec,Excellent,2025
10-11-2024,Central,Furniture,2711.59,1619.9,1091.69,Enterprise,V. Gupta,Bank Transfer,40.26%,Low,Nov,low,2024
18-02-2025,West,Office Supplies,9996.98,6041.07,3955.91,Small Business,K. Das,UPI,39.57%,Medium,Feb,Excellent,2025
11-02-2024,South,Electronics,6700.32,4229.28,2471.04,Small Business,V. Gupta,Credit Card,36.88%,Medium,Feb,low,2024
11-09-2025,Central,Software,385.43,198.07,187.36,Consumer,N. Iyer,Debit Card,48.61%,Low,Sep,good,2025
19-02-2026,North,Furniture,10370.07,7953.58,2416.49,Small Business,S. Patel,Bank Transfer,23.30%,High,Feb,low,2026
16-06-2026,South,Office Supplies,3742.63,3576.56,166.07,Small Business,V. Gupta,Debit Card,4.44%,Low,Jun,good,2026
27-01-2025,West,Electronics,10214.87,7086.15,3128.72,Enterprise,K. Das,UPI,30.63%,High,Jan,Excellent,2025
10-07-2024,Central,Office Supplies,8598.87,5226.75,3372.12,Corporate,N. Iyer,Cash,39.22%,Medium,Jul,Excellent,2024
18-06-2025,North,Electronics,8356.96,5301.99,3054.97,Consumer,R. Sharma,Debit Card,36.56%,Medium,Jun,Excellent,2025
20-01-2024,West,Office Supplies,8074.74,6020.82,2053.92,Corporate,S. Patel,Credit Card,25.44%,Medium,Jan,low,2024
27-06-2024,West,Electronics,8289.2,6580.65,1708.55,Consumer,M. Rao,Credit Card,20.61%,Medium,Jun,low,2024
21-09-2023,East,Accessories,8006.92,7636.54,370.38,Consumer,R. Sharma,Bank Transfer,4.63%,Medium,Sep,good,2023
12-02-2024,Central,Accessories,7939.14,6318.66,1620.48,Corporate,S. Patel,Bank Transfer,20.41%,Medium,Feb,low,2024
07-04-2026,South,Furniture,4822.49,3993.88,828.61,Enterprise,S. Patel,Credit Card,17.18%,Low,Apr,low,2026
25-08-2023,South,Electronics,8319.92,5699.13,2620.79,Corporate,A. Kumar,Bank Transfer,31.50%,Medium,Aug,low,2023
19-10-2025,East,Furniture,8265.41,5157.83,3107.58,Enterprise,S. Patel,Debit Card,37.60%,Medium,Oct,Excellent,2025
03-03-2026,Central,Furniture,5710.64,4557.57,1153.07,Consumer,V. Gupta,UPI,20.19%,Medium,Mar,low,2026
15-08-2025,South,Accessories,10853.37,7878.39,2974.98,Small Business,P. Singh,Credit Card,27.41%,High,Aug,low,2025
23-04-2026,East,Electronics,3229.52,2152.1,1077.42,Corporate,M. Rao,Bank Transfer,33.36%,Low,Apr,low,2026
13-09-2025,South,Office Supplies,6652.38,6359.13,293.25,Consumer,S. Patel,Cash,4.41%,Medium,Sep,good,2025
26-04-2026,Central,Electronics,4256.87,2878.93,1377.94,Enterprise,M. Rao,Credit Card,32.37%,Low,Apr,low,2026
11-09-2023,East,Electronics,3725.63,3108.6,617.03,Corporate,S. Patel,Cash,16.56%,Low,Sep,low,2023
12-05-2025,North,Furniture,11970.24,8325.15,3645.09,Enterprise,P. Singh,Cash,30.45%,High,May,Excellent,2025
17-09-2023,West,Accessories,3348.34,3178.03,170.31,Consumer,V. Gupta,Debit Card,5.09%,Low,Sep,good,2023
11-01-2025,West,Accessories,6997.86,6537.64,460.22,Corporate,N. Iyer,UPI,6.58%,Medium,Jan,good,2025
11-03-2026,South,Electronics,4653.27,2800.42,1852.85,Consumer,A. Kumar,Debit Card,39.82%,Low,Mar,low,2026
05-07-2026,North,Accessories,6956.95,5512.44,1444.51,Enterprise,A. Kumar,UPI,20.76%,Medium,Jul,low,2026
17-08-2025,West,Accessories,8125.89,6289.42,1836.47,Corporate,P. Singh,UPI,22.60%,Medium,Aug,low,2025
04-03-2024,East,Office Supplies,13341.92,8084.61,5257.31,Corporate,N. Iyer,UPI,39.40%,High,Mar,Excellent,2024
02-11-2023,North,Furniture,2388.22,2219.71,168.51,Enterprise,A. Kumar,Credit Card,7.06%,Low,Nov,good,2023
29-11-2024,South,Software,7707.68,7332.33,375.35,Corporate,M. Rao,Credit Card,4.87%,Medium,Nov,good,2024
10-04-2025,South,Office Supplies,4802.38,3212.04,1590.34,Corporate,K. Das,UPI,33.12%,Low,Apr,low,2025
13-03-2024,Central,Furniture,6254.22,5943.65,310.57,Enterprise,N. Iyer,Debit Card,4.97%,Medium,Mar,good,2024
31-12-2025,Central,Office Supplies,10559.17,6446.89,4112.28,Corporate,M. Rao,Bank Transfer,38.95%,High,Dec,Excellent,2025
03-05-2026,West,Accessories,1416.29,1028.97,387.32,Enterprise,M. Rao,Credit Card,27.35%,Low,May,good,2026
26-08-2024,Central,Furniture,12786.47,8217.24,4569.23,Small Business,S. Patel,Credit Card,35.73%,High,Aug,Excellent,2024
07-08-2025,North,Furniture,10043.09,6551.71,3491.38,Enterprise,V. Gupta,Credit Card,34.76%,High,Aug,Excellent,2025
19-08-2023,East,Accessories,4649.12,4540.28,108.84,Enterprise,M. Rao,Credit Card,2.34%,Low,Aug,good,2023
06-11-2023,West,Electronics,3834.12,2583.92,1250.2,Enterprise,K. Das,UPI,32.61%,Low,Nov,low,2023
05-10-2023,West,Accessories,2764.66,2097.59,667.07,Consumer,M. Rao,Credit Card,24.13%,Low,Oct,low,2023
18-06-2025,East,Office Supplies,13505.53,8441.29,5064.24,Corporate,A. Kumar,Bank Transfer,37.50%,High,Jun,Excellent,2025
11-12-2025,North,Electronics,11861.44,7805.11,4056.33,Enterprise,M. Rao,Cash,34.20%,High,Dec,Excellent,2025
10-02-2026,Central,Office Supplies,5902.69,3872.13,2030.56,Corporate,K. Das,UPI,34.40%,Medium,Feb,low,2026
05-11-2024,East,Electronics,1292.86,1273.67,19.19,Corporate,M. Rao,Bank Transfer,1.48%,Low,Nov,good,2024
22-09-2025,East,Office Supplies,653.73,443.6,210.13,Consumer,P. Singh,Bank Transfer,32.14%,Low,Sep,good,2025
24-04-2025,West,Software,11798.91,7540.4,4258.51,Consumer,V. Gupta,Credit Card,36.09%,High,Apr,Excellent,2025
16-02-2026,Central,Furniture,701.1,429.33,271.77,Enterprise,A. Kumar,Cash,38.76%,Low,Feb,good,2026
16-12-2023,East,Electronics,3803.13,2560.37,1242.76,Enterprise,R. Sharma,Bank Transfer,32.68%,Low,Dec,low,2023
22-01-2025,South,Furniture,3373.01,2409.91,963.1,Corporate,A. Kumar,Debit Card,28.55%,Low,Jan,low,2025
26-02-2024,Central,Software,6673.21,5925.95,747.26,Small Business,A. Kumar,Cash,11.20%,Medium,Feb,low,2024
15-10-2024,East,Office Supplies,1273.42,641.23,632.19,Consumer,N. Iyer,Cash,49.65%,Low,Oct,low,2024
06-10-2023,North,Accessories,6762.61,5445.15,1317.46,Enterprise,P. Singh,Cash,19.48%,Medium,Oct,low,2023
12-12-2023,East,Software,2803.83,2209.11,594.72,Consumer,K. Das,Bank Transfer,21.21%,Low,Dec,low,2023
25-04-2024,East,Office Supplies,739.72,319.78,419.94,Enterprise,N. Iyer,UPI,56.77%,Low,Apr,good,2024
28-02-2025,North,Office Supplies,6257.24,5635.06,622.18,Corporate,A. Kumar,Credit Card,9.94%,Medium,Feb,low,2025
12-09-2024,Central,Accessories,9781.58,7291.5,2490.08,Small Business,S. Patel,UPI,25.46%,Medium,Sep,low,2024
11-09-2023,North,Electronics,6558.44,5947.83,610.61,Corporate,K. Das,Cash,9.31%,Medium,Sep,low,2023
11-03-2024,North,Accessories,10327.85,7643.6,2684.25,Enterprise,V. Gupta,Bank Transfer,25.99%,High,Mar,low,2024
08-01-2025,South,Office Supplies,2756.92,1835.71,921.21,Corporate,N. Iyer,Debit Card,33.41%,Low,Jan,low,2025
25-01-2026,South,Software,5081.13,2901.87,2179.26,Enterprise,N. Iyer,Credit Card,42.89%,Medium,Jan,low,2026
26-06-2025,East,Software,5359.66,5088.07,271.59,Corporate,V. Gupta,UPI,5.07%,Medium,Jun,good,2025
19-10-2024,South,Accessories,8143.81,5167.15,2976.66,Corporate,K. Das,Cash,36.55%,Medium,Oct,low,2024
14-04-2024,East,Office Supplies,8508.53,5489.36,3019.17,Consumer,P. Singh,UPI,35.48%,Medium,Apr,Excellent,2024
15-11-2025,West,Furniture,5078.04,4594.73,483.31,Corporate,V. Gupta,Credit Card,9.52%,Medium,Nov,good,2025
12-06-2024,Central,Software,1492.39,1175.02,317.37,Consumer,R. Sharma,Credit Card,21.27%,Low,Jun,good,2024
06-12-2025,North,Furniture,427.81,312.99,114.82,Enterprise,K. Das,Bank Transfer,26.84%,Low,Dec,good,2025
24-03-2024,East,Electronics,5189.04,3680.63,1508.41,Small Business,N. Iyer,Cash,29.07%,Medium,Mar,low,2024
12-02-2024,East,Software,9213.28,8947.79,265.49,Enterprise,V. Gupta,UPI,2.88%,Medium,Feb,good,2024
18-02-2025,South,Accessories,10067.83,6843.17,3224.66,Consumer,R. Sharma,Credit Card,32.03%,High,Feb,Excellent,2025
02-08-2025,East,Software,7983.84,6097.77,1886.07,Corporate,M. Rao,Credit Card,23.62%,Medium,Aug,low,2025
24-10-2024,Central,Accessories,3479.07,2746.4,732.67,Enterprise,M. Rao,Bank Transfer,21.06%,Low,Oct,low,2024
31-08-2025,South,Electronics,3338.79,2935.35,403.44,Corporate,K. Das,Cash,12.08%,Low,Aug,good,2025
26-01-2025,North,Office Supplies,7453.68,5218.73,2234.95,Small Business,R. Sharma,Credit Card,29.98%,Medium,Jan,low,2025
15-02-2025,South,Office Supplies,3424.89,2537.25,887.64,Small Business,P. Singh,Debit Card,25.92%,Low,Feb,low,2025
27-01-2025,Central,Furniture,1626.51,1354.93,271.58,Consumer,A. Kumar,Cash,16.70%,Low,Jan,good,2025
09-08-2024,North,Office Supplies,655.15,159.32,495.83,Corporate,M. Rao,Cash,75.68%,Low,Aug,good,2024
26-11-2025,West,Office Supplies,8943.66,6615.6,2328.06,Consumer,P. Singh,UPI,26.03%,Medium,Nov,low,2025
08-12-2025,South,Office Supplies,4767.41,4489.97,277.44,Consumer,N. Iyer,Credit Card,5.82%,Low,Dec,good,2025
04-10-2024,Central,Office Supplies,8027.26,6573.52,1453.74,Small Business,V. Gupta,Cash,18.11%,Medium,Oct,low,2024
05-12-2023,North,Software,7755.11,6390.61,1364.5,Consumer,N. Iyer,Debit Card,17.59%,Medium,Dec,low,2023
17-09-2023,South,Furniture,12078.48,8547.72,3530.76,Enterprise,S. Patel,Debit Card,29.23%,High,Sep,Excellent,2023
31-12-2024,South,Software,5771.67,4284.03,1487.64,Small Business,R. Sharma,Debit Card,25.77%,Medium,Dec,low,2024
